Subject,TrialNumber,Task,Stimulus,Image,ClickH_1,ClickH_2,ClickH_3,ClickH_4,ClickH_5,ClickH_6,ClickH_7,ClickH_8,ClickH_9,ClickH_10,ClickH_11,ClickV_1,ClickV_2,ClickV_3,ClickV_4,ClickV_5,ClickV_6,ClickV_7,ClickV_8,ClickV_9,ClickV_10,ClickV_11
SMC,25,Fixation,Waldo,WALDO\wal005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,26,Fixation,Waldo,WALDO\wal003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,27,Fixation,Natural,NATURAL\nat004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,28,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,29,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,30,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,31,Fixation,Waldo,WALDO\wal002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,32,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,33,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,34,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,35,FreeViewing,Waldo,WALDO\wal002.bmp,463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,36,Fixation,Puzzle,PUZZLE\puz004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,37,Fixation,Waldo,WALDO\wal001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,38,Fixation,Puzzle,PUZZLE\puz003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,39,FreeViewing,Natural,NATURAL\nat002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,40,FreeViewing,Natural,NATURAL\nat004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,41,FreeViewing,Puzzle,PUZZLE\puz008.bmp,104,191,256,408,450,166,427,103,NaN,NaN,NaN,104,191,256,408,450,166,427,103,NaN,NaN,NaN
SMC,42,FreeViewing,Waldo,WALDO\wal006.bmp,864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,43,Fixation,Natural,NATURAL\nat010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,44,FreeViewing,Waldo,WALDO\wal010.bmp,758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,45,Fixation,Waldo,WALDO\wal007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,46,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,47,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,48,Fixation,Natural,NATURAL\nat007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,49,FreeViewing,Waldo,WALDO\wal009.bmp,896,753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,896,753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,50,FreeViewing,Natural,NATURAL\nat008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,51,FreeViewing,Puzzle,PUZZLE\puz007.bmp,80,163,406,322,327,336,476,178,NaN,NaN,NaN,80,163,406,322,327,336,476,178,NaN,NaN,NaN
SMC,52,FreeViewing,Puzzle,PUZZLE\puz010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,53,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,54,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,55,Fixation,Puzzle,PUZZLE\puz006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,56,FreeViewing,Natural,NATURAL\nat007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,57,Fixation,Natural,NATURAL\nat006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,58,Fixation,Natural,NATURAL\nat009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,59,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,60,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,61,Fixation,Waldo,WALDO\wal006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,62,FreeViewing,Natural,NATURAL\nat006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,63,Fixation,Puzzle,PUZZLE\puz008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,64,FreeViewing,Waldo,WALDO\wal007.bmp,833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,65,FreeViewing,Puzzle,PUZZLE\puz006.bmp,127,126,230,203,440,232,427,NaN,NaN,NaN,NaN,127,126,230,203,440,232,427,NaN,NaN,NaN,NaN
SMC,66,Fixation,Puzzle,PUZZLE\puz007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,67,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,68,Fixation,Natural,NATURAL\nat008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,69,Fixation,Puzzle,PUZZLE\puz009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,70,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,71,FreeViewing,Natural,NATURAL\nat010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,72,FreeViewing,Waldo,WALDO\wal008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,73,FreeViewing,Natural,NATURAL\nat009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,74,Fixation,Waldo,WALDO\wal008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,75,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,76,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,77,Fixation,Puzzle,PUZZLE\puz010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,78,Fixation,Waldo,WALDO\wal009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,79,FreeViewing,Puzzle,PUZZLE\puz009.bmp,631,151,66,166,281,480,439,NaN,NaN,NaN,NaN,631,151,66,166,281,480,439,NaN,NaN,NaN,NaN
SMC,80,Fixation,Waldo,WALDO\wal010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,81,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,82,Fixation,Waldo,WALDO\wal012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,83,FreeViewing,Waldo,WALDO\wal013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,84,Fixation,Puzzle,PUZZLE\puz011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,85,Fixation,Waldo,WALDO\wal014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,86,FreeViewing,Natural,NATURAL\nat012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,87,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,88,Fixation,Waldo,WALDO\wal013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,89,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,90,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,91,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,92,Fixation,Puzzle,PUZZLE\puz013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,93,FreeViewing,Waldo,WALDO\wal012.bmp,912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,94,FreeViewing,Waldo,WALDO\wal014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,95,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,96,FreeViewing,Puzzle,PUZZLE\puz013.bmp,469,490,400,304,386,278,161,118,NaN,NaN,NaN,469,490,400,304,386,278,161,118,NaN,NaN,NaN
SMC,97,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,98,Fixation,Waldo,WALDO\wal011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,99,FreeViewing,Puzzle,PUZZLE\puz011.bmp,266,316,171,186,191,207,209,NaN,NaN,NaN,NaN,266,316,171,186,191,207,209,NaN,NaN,NaN,NaN
SMC,100,FreeViewing,Puzzle,PUZZLE\puz014.bmp,458,397,335,270,222,105,59,290,272,133,NaN,458,397,335,270,222,105,59,290,272,133,NaN
SMC,101,FreeViewing,Natural,NATURAL\nat014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,102,Fixation,Puzzle,PUZZLE\puz012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,103,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,104,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,105,Fixation,Natural,NATURAL\nat011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,106,FreeViewing,Waldo,WALDO\wal011.bmp,291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,107,Fixation,Natural,NATURAL\nat014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,108,FreeViewing,Natural,NATURAL\nat015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,109,FreeViewing,Natural,NATURAL\nat013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,110,Fixation,Natural,NATURAL\nat015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,111,FreeViewing,Natural,NATURAL\nat011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,112,FreeViewing,Puzzle,PUZZLE\puz015.bmp,451,423,275,157,321,NaN,NaN,NaN,NaN,NaN,NaN,451,423,275,157,321,NaN,NaN,NaN,NaN,NaN,NaN
SMC,113,Fixation,Waldo,WALDO\wal015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,114,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,115,Fixation,Natural,NATURAL\nat012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,116,Fixation,Puzzle,PUZZLE\puz014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,117,Fixation,Puzzle,PUZZLE\puz015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,118,FreeViewing,Waldo,WALDO\wal015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,119,FreeViewing,Puzzle,PUZZLE\puz012.bmp,187,209,179,455,313,388,448,446,NaN,NaN,NaN,187,209,179,455,313,388,448,446,NaN,NaN,NaN
SMC,120,Fixation,Natural,NATURAL\nat013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
